"userid","mood","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
788,"epic",0,1,1,0,1,1,1,1,0
790,"hot",0,0,0,0,0,1,0,0,0
790,"positive",0,0,0,0,0,0,0,1,0
790,"powerful",0,0,0,0,1,0,0,0,0
790,"reflective",0,1,0,0,0,0,0,0,0
790,"smooth",0,0,0,0,0,0,0,0,0
791,"furious",0,0,0,0,1,0,1,1,0
791,"relaxed",0,1,0,1,0,1,0,0,0
791,"sorry",0,1,0,0,0,1,0,0,0
796,"amazed",0,0,0,0,0,1,0,0,0
796,"elegant",0,1,0,1,0,0,0,0,0
796,"religious",0,0,0,0,0,0,0,0,0
797,"cool",0,0,1,1,0,0,1,0,1
797,"deep",,,,,,,,,
797,"emotional",0,1,0,0,0,1,0,1,0
797,"nocturnal",,,,,,,,,
799,"interested",0,0,0,0,0,0,0,0,0
800,"dramatic",0,0,0,0,1,1,0,1,0
800,"dreamy",0,1,0,0,0,0,0,0,0
800,"energetic",0,0,0,1,0,1,1,1,1
800,"funny",0,0,0,0,0,0,0,0,0
800,"gentle",0,1,0,1,0,1,0,0,0
800,"joyful",0,1,0,0,1,0,0,0,1
800,"jumpy",0,0,0,0,0,0,0,1,0
800,"serene",0,0,0,1,0,1,0,0,0
800,"tranquil",0,0,0,1,1,0,0,0,1
801,"happy",0,1,1,0,0,0,0,0,0
801,"interested",0,1,1,0,0,1,0,0,0
802,"bitchy",0,0,1,0,0,0,1,0,1
802,"euphoric",0,0,1,0,1,0,1,0,1
802,"serene",0,0,0,1,0,1,0,1,0
806,"happy",1,1,1,1,1,1,1,1,1
806,"rhythmical",1,1,1,1,1,1,1,1,1
806,"stimulated",0,1,1,0,1,1,1,0,0
807,"melancholic",0,1,0,0,0,0,0,0,0
809,"in_love",1,1,0,0,0,1,1,1,1
809,"moody",0,0,0,0,0,0,0,0,0
809,"pulsating",,,,,,,,,
809,"spiritual",0,0,0,0,0,0,1,1,0
809,"uplifting",0,1,0,0,0,0,0,0,0
810,"good",0,1,1,0,0,0,1,1,1
811,"peaceful",1,1,0,0,0,1,0,1,1
811,"serene",1,1,0,0,0,1,1,0,0
813,"fun",0,0,1,0,0,0,0,0,0
813,"hot",1,0,1,0,0,0,1,0,1
815,"graceful",,,,,,,,,
816,"dramatic",0,1,1,1,0,0,0,1,1
817,"moody",0,0,1,0,1,1,1,0,0
818,"smooth",0,1,0,1,0,0,0,1,0
820,"uplifting",0,0,0,0,0,0,0,1,1
823,"dramatic",0,0,0,0,0,0,1,0,0
823,"melancholic",0,0,0,0,0,0,1,0,0
823,"sorry",0,0,0,0,0,0,1,0,0
823,"successful",0,0,0,0,0,0,1,0,0
827,"elegant",0,1,1,1,0,0,1,0,0
827,"energetic",0,1,1,1,1,0,0,0,0
827,"gentle",0,0,0,1,1,0,1,1,0
827,"good",1,0,1,0,0,0,0,1,1
827,"hot",1,1,1,0,0,0,0,0,0
827,"intense",1,0,1,1,1,0,0,0,0
827,"interested",1,0,0,1,0,0,0,0,1
827,"loud",1,0,0,0,0,0,0,1,1
827,"peaceful",1,1,0,0,0,0,1,0,0
827,"pleasant",1,1,1,1,1,0,0,1,0
827,"relaxed",1,0,0,1,0,0,1,1,0
827,"repetitive",1,0,1,1,1,1,0,0,0
827,"sentimental",1,1,0,1,0,0,1,0,0
827,"serene",0,0,1,1,1,0,0,1,1
827,"severe",1,1,1,0,1,0,0,1,0
827,"stylish",1,1,1,0,0,0,0,0,1
834,"adorable",0,1,0,0,0,0,0,0,0
834,"intense",0,1,0,0,0,0,0,0,0
834,"tranquil",0,1,0,0,0,0,0,0,0
835,"energetic",0,1,0,0,0,0,0,0,0
835,"fantastic",0,0,0,1,0,0,0,0,0
835,"happy",0,1,0,0,0,0,0,0,0
835,"intense",0,0,0,0,0,0,0,1,0
835,"motivational",0,1,0,0,0,0,0,0,0
835,"playful",0,1,0,0,0,0,0,0,0
835,"religious",0,1,0,0,0,0,0,0,0
835,"sad",0,1,0,0,0,0,0,0,0
835,"sensual",0,1,0,0,0,0,0,0,0
835,"stimulated",0,0,0,1,0,0,0,0,0
836,"moody",0,1,1,0,0,1,0,0,1
837,"in_love",1,1,1,1,1,1,1,0,1
837,"moody",0,0,0,0,0,0,0,0,0
839,"dreamy",1,1,1,0,0,1,1,0,0
839,"peaceful",0,1,0,0,0,1,0,0,0
840,"adorable",0,0,0,0,0,0,0,1,0
840,"aggressive",0,0,0,1,0,0,0,0,0
840,"amazed",0,0,0,0,0,0,0,1,0
840,"angry",0,0,1,0,0,0,0,0,0
840,"animated",0,1,0,0,0,0,0,0,0
840,"bored",0,0,0,0,0,0,0,1,0
840,"cool",0,0,0,1,0,0,0,0,0
840,"dancing",0,0,0,0,0,0,0,1,0
840,"deep",0,0,0,1,0,0,0,0,0
840,"delighted",0,0,0,0,1,0,0,0,0
840,"dramatic",0,0,0,0,0,1,0,0,0
840,"dreamy",,,,,,,,,
840,"driving",0,0,0,1,0,0,0,0,0
840,"easy",0,0,0,0,0,0,0,1,0
840,"elegant",,,,,,,,,
840,"encouraged",0,0,1,0,0,0,0,0,0
840,"energetic",1,0,0,0,0,0,0,1,0
840,"epic",0,1,0,0,0,0,0,0,0
840,"excited",0,0,0,0,0,0,0,0,1
840,"fantastic",0,0,0,0,1,0,0,0,0
840,"festive",0,1,0,0,0,0,0,0,0
840,"free",0,1,0,0,0,0,0,0,0
840,"friendly",,,,,,,,,
840,"fun",0,0,0,0,0,0,1,0,0
840,"furious",0,0,0,1,0,0,0,0,0
840,"gentle",0,0,1,0,0,0,0,0,0
840,"good",0,1,0,0,0,0,0,0,0
840,"graceful",,,,,,,,,
840,"hot",0,0,0,0,0,0,1,0,0
840,"in_love",1,0,0,0,0,0,0,0,0
840,"intense",0,0,0,1,0,0,0,0,0
840,"interested",1,0,0,0,0,0,0,0,0
840,"joyful",,,,,,,,,
840,"jumpy",0,0,0,1,0,0,0,0,0
840,"liked",0,0,0,0,0,0,0,0,0
840,"loud",0,0,0,0,0,0,1,0,1
840,"melancholic",0,0,0,0,0,0,0,1,0
840,"moody",0,1,0,0,0,0,0,0,0
840,"motivational",0,0,1,0,0,0,0,0,0
840,"nocturnal",0,1,0,0,0,0,0,0,0
840,"passionate",0,0,0,0,0,0,0,1,0
840,"peaceful",0,0,0,0,0,1,0,0,0
840,"playful",0,0,1,0,0,0,0,0,0
840,"pleasant",0,1,0,0,0,0,0,0,0
840,"positive",0,0,0,0,0,0,0,1,0
840,"powerful",0,0,1,0,0,0,0,0,0
840,"pulsating",1,0,0,0,0,0,0,0,0
840,"reflective",0,0,0,0,0,0,0,0,1
840,"relaxed",0,0,0,0,1,0,0,0,0
840,"religious",0,0,0,0,0,0,0,0,0
840,"retro",0,0,0,1,0,0,0,0,0
840,"rhythmical",0,0,1,0,0,0,0,0,0
840,"romantic",0,0,0,1,0,0,0,0,0
840,"sad",0,0,0,0,0,0,0,1,0
840,"satisfied",0,1,0,0,0,0,0,0,0
840,"sensual",0,0,0,0,0,0,1,0,0
840,"sentimental",0,0,1,0,0,0,0,0,0
840,"serene",0,0,0,0,0,0,1,0,0
840,"severe",,,,,,,,,
840,"sexual",0,0,1,0,0,0,0,0,0
840,"sexy",0,0,0,0,0,0,1,0,0
840,"smooth",0,0,0,0,1,0,0,0,0
840,"sorry",,,,,,,,,
840,"spiritual",1,0,0,0,0,0,0,0,0
840,"spontaneous",0,1,0,0,0,0,0,0,0
840,"strong",0,0,0,0,0,0,1,0,0
840,"successful",0,0,0,0,0,0,1,0,0
840,"tragic",0,0,0,0,0,0,1,0,0
840,"tranquil",,,,,,,,,
840,"uplifting",0,1,0,0,0,0,0,0,0
842,"amazed",0,1,1,0,0,0,1,1,0
842,"dramatic",0,1,0,0,1,0,1,0,0
842,"dreamy",1,1,0,0,1,0,1,0,0
842,"encouraged",1,1,1,0,1,0,1,1,0
842,"gentle",0,0,0,1,0,0,0,1,1
842,"happy",0,1,0,0,1,0,1,0,1
842,"hot",1,1,1,0,1,0,1,1,1
842,"in_love",0,1,0,0,1,0,0,0,1
842,"interested",0,1,0,1,1,0,0,0,1
842,"pulsating",0,1,0,0,1,0,1,0,1
842,"retro",0,1,0,0,1,0,1,0,0
842,"stylish",0,0,0,1,0,0,0,0,1
844,"delighted",,,,,,,,,
845,"aggressive",1,0,0,0,0,0,0,0,1
845,"bitchy",0,0,0,1,0,0,0,0,0
845,"bored",0,0,0,0,0,0,1,0,0
845,"celebratory",1,0,0,0,0,0,0,0,0
845,"cool",1,0,0,0,0,0,0,0,0
845,"encouraged",0,0,0,1,0,0,0,0,0
845,"epic",0,0,1,0,0,0,0,0,0
845,"festive",0,0,0,0,0,0,0,0,1
845,"fun",1,0,0,0,0,0,0,0,0
845,"funny",0,0,0,0,0,0,1,0,0
845,"heroic",0,0,0,1,0,0,0,0,0
845,"in_love",0,0,1,0,0,0,0,0,0
845,"interested",1,0,0,0,1,0,0,0,0
845,"liked",1,0,0,0,0,0,0,0,0
845,"loud",0,0,0,1,0,0,0,0,0
845,"melancholic",0,0,0,1,0,0,0,0,0
845,"motivational",0,0,0,0,0,0,0,1,0
845,"nocturnal",0,0,0,1,0,0,0,0,0
845,"pleasant",1,0,0,0,0,0,0,0,0
845,"positive",1,0,0,0,0,1,0,0,0
845,"powerful",1,0,0,0,0,0,0,0,0
845,"retro",0,0,0,0,0,0,0,1,0
845,"satisfied",0,1,0,0,0,0,0,0,0
845,"serene",0,0,0,0,1,0,0,0,0
845,"sexual",0,0,0,1,0,0,0,0,0
845,"slow",1,0,0,0,0,0,0,0,0
845,"stimulated",0,0,0,0,0,0,0,1,0
845,"uplifting",0,0,1,1,1,0,0,0,0
847,"pleasant",0,1,0,0,0,0,0,0,0
848,"successful",0,1,0,1,0,0,1,1,1
848,"tragic",0,1,0,1,0,1,0,0,0
850,"inspired",0,0,0,1,0,0,1,0,0
850,"sentimental",1,1,0,0,0,0,0,0,0
853,"bored",1,0,0,0,1,0,1,0,1
853,"deep",0,0,0,1,0,0,0,0,0
853,"driving",0,0,0,0,0,0,0,1,0
853,"energetic",1,0,0,0,0,0,0,0,0
853,"epic",0,0,0,1,0,0,0,0,0
853,"euphoric",,,,,,,,,
853,"furious",0,0,1,0,0,0,0,0,0
853,"gentle",1,0,0,0,0,0,0,0,0
853,"good",0,0,1,0,0,0,0,0,0
853,"graceful",1,0,0,1,0,0,0,0,0
853,"intense",0,1,0,0,0,0,0,0,0
853,"jumpy",0,0,0,0,0,0,1,1,0
853,"liked",1,0,0,0,0,0,0,0,0
853,"spontaneous",0,1,0,0,1,0,0,0,0
856,"bitchy",0,0,0,1,0,0,1,0,0
857,"retro",0,0,0,0,0,0,0,0,0
857,"severe",0,0,0,0,0,0,0,0,0
860,"liked",0,1,0,1,0,0,0,0,1
861,"gentle",0,0,0,0,0,0,0,0,1
862,"celebratory",0,0,0,0,0,0,0,0,1
862,"elegant",0,1,0,1,0,1,0,0,0
862,"liberated",0,0,0,1,0,0,1,0,0
862,"nocturnal",0,1,1,1,1,0,0,1,0
862,"satisfied",1,0,0,0,0,0,0,0,0
865,"amazed",0,1,1,0,0,0,0,0,0
865,"angry",0,0,0,0,0,0,1,0,0
865,"animated",0,0,1,0,0,0,0,0,0
865,"bored",0,0,0,1,0,0,0,0,0
865,"energetic",0,0,0,0,0,0,1,1,0
865,"funny",0,0,1,0,0,0,1,0,0
865,"good",0,0,1,0,0,0,1,0,0
865,"pulsating",0,0,0,0,0,0,0,0,1
865,"repetitive",0,0,0,1,0,0,0,0,0
865,"satisfied",0,1,0,0,0,0,0,0,0
865,"sensual",0,1,0,0,0,0,0,0,0
865,"stimulated",0,0,0,0,0,0,1,1,0
865,"uplifting",0,1,0,0,0,0,1,0,0
866,"bitchy",,,,,,,,,
866,"intense",1,0,1,0,1,1,1,1,0
866,"repetitive",0,1,0,1,0,0,0,1,0
867,"stylish",0,0,0,0,0,0,0,0,0
868,"glorious",0,0,0,0,0,0,1,0,0
868,"peaceful",0,1,0,0,0,1,0,0,0
872,"hot",1,0,0,0,0,0,1,1,0
872,"melancholic",1,1,0,1,0,0,0,0,1
872,"reflective",0,0,0,1,0,1,0,0,0
872,"stimulated",1,0,0,0,0,0,0,1,0
873,"severe",0,0,0,0,0,0,0,0,0
873,"soft",0,0,0,0,0,1,0,0,1
875,"glorious",0,0,1,1,0,1,0,1,0
877,"in_love",0,1,0,0,0,1,0,0,0
877,"pulsating",,,,,,,,,
879,"bitchy",1,1,0,1,1,0,1,1,1
879,"dancing",1,1,1,0,1,0,0,1,0
879,"dreamy",1,1,1,0,0,1,0,0,1
879,"fantastic",1,1,1,1,0,1,1,0,0
879,"festive",0,1,1,0,1,0,1,0,1
879,"free",1,1,1,1,0,0,1,1,0
879,"gentle",1,0,0,0,1,0,0,1,1
879,"glorious",1,1,1,1,1,0,1,0,0
879,"in_love",1,1,1,0,0,0,1,0,1
879,"melancholic",0,0,1,1,1,0,1,1,1
879,"peaceful",0,1,1,1,1,1,1,1,1
879,"sad",1,1,1,0,0,0,0,0,1
879,"tragic",1,1,0,1,1,0,0,0,1
880,"elegant",0,0,0,1,0,0,0,0,0
880,"jumpy",1,0,0,0,0,0,0,0,0
881,"heroic",,,,,,,,,
883,"adorable",0,0,0,0,0,1,0,0,0
883,"easy",1,1,0,0,0,0,0,0,0
884,"encouraged",0,0,0,0,1,1,0,0,0
884,"furious",0,0,1,0,0,0,0,0,0
885,"adorable",0,1,0,0,0,0,0,0,0
885,"amazed",0,0,0,0,1,0,0,0,1
885,"animated",1,0,0,0,0,0,0,0,0
885,"bitchy",0,0,0,0,1,0,0,0,0
885,"bored",0,0,0,0,0,0,0,1,0
885,"celebratory",0,1,0,0,0,0,0,0,1
885,"driving",0,0,0,0,0,0,1,0,0
885,"easy",0,0,0,0,0,0,1,0,0
885,"elegant",0,0,0,0,0,0,1,0,0
885,"epic",0,1,0,0,1,0,0,0,0
885,"euphoric",0,0,0,0,1,0,1,0,0
885,"excited",0,0,0,0,1,0,0,1,0
885,"fantastic",0,1,0,0,0,0,0,0,0
885,"free",0,0,0,0,0,0,1,0,0
885,"fun",0,0,0,0,0,0,1,0,0
885,"furious",0,0,0,0,1,0,0,0,0
885,"gentle",0,0,0,1,0,0,1,1,0
885,"heroic",0,0,1,0,0,0,0,0,0
885,"hot",0,0,0,0,1,0,0,0,1
885,"joyful",0,1,0,0,1,0,0,0,0
885,"liberated",0,0,1,0,0,0,0,0,0
885,"liked",0,0,0,0,0,0,1,0,0
885,"melancholic",0,1,0,0,0,0,0,0,0
885,"pleasant",0,1,0,0,0,0,0,0,1
885,"positive",0,1,0,0,0,0,0,0,0
885,"powerful",0,0,0,0,0,0,0,1,0
885,"repetitive",0,0,0,0,0,0,1,0,0
885,"rhythmical",0,0,0,0,1,1,0,0,0
885,"severe",0,0,0,0,1,0,0,0,0
885,"sorry",0,1,0,0,0,0,0,1,0
885,"spontaneous",0,1,0,0,0,0,0,0,0
885,"stimulated",0,0,0,0,1,0,0,1,0
885,"stylish",0,0,0,0,1,0,0,0,0
885,"tranquil",0,1,0,0,0,0,0,1,0
885,"uplifting",0,0,0,0,0,0,1,0,0
886,"nocturnal",0,0,0,0,0,0,0,0,1
887,"graceful",0,1,1,1,0,0,0,0,0
887,"jumpy",0,0,0,0,0,0,0,1,1
887,"pleasant",1,1,1,1,1,0,1,0,1
887,"retro",0,1,0,0,1,1,0,0,1
887,"serene",0,1,0,0,0,1,0,1,0
887,"spontaneous",0,0,0,0,0,0,0,0,0
888,"dreamy",,,,,,,,,
888,"good",,,,,,,,,
888,"powerful",0,1,0,0,0,0,1,0,0
888,"rhythmical",0,0,0,1,0,0,1,0,0
888,"romantic",1,0,1,0,0,0,1,1,0
888,"spiritual",,,,,,,,,
889,"animated",0,0,1,0,1,0,1,0,1
889,"encouraged",1,0,0,0,0,0,1,0,1
889,"fast",0,0,0,0,0,0,1,1,0
890,"heroic",0,1,1,0,1,1,1,1,0
891,"angry",0,1,0,1,1,1,1,1,1
891,"elegant",0,1,0,0,0,0,0,0,0
891,"melancholic",0,0,0,1,0,0,0,1,0
892,"jumpy",0,0,0,0,0,0,0,0,0
894,"easy",0,1,0,0,0,0,0,0,0
894,"sad",0,1,0,0,0,0,0,0,0
896,"free",0,1,1,1,0,1,0,1,0
897,"dancing",0,0,1,0,0,0,0,0,0
897,"dreamy",0,0,0,0,1,0,0,0,0
897,"easy",0,1,0,0,0,0,0,0,0
897,"elegant",0,0,1,0,0,0,0,0,0
897,"loud",0,0,0,0,1,0,0,0,0
897,"sensual",1,0,1,1,0,0,1,0,0
897,"stimulated",0,1,0,0,0,0,0,0,0
898,"aggressive",0,0,0,0,0,0,1,0,0
898,"moody",0,1,0,0,0,1,0,0,0
901,"amazed",0,0,0,0,1,0,0,0,0
901,"epic",0,0,0,1,0,0,0,0,0
901,"happy",0,0,0,0,0,0,0,1,0
901,"sexual",0,0,0,0,0,0,0,0,1
902,"deep",0,0,0,0,0,0,0,1,0
902,"delighted",0,0,0,0,1,0,0,0,0
902,"emotional",0,1,0,0,0,0,0,0,0
902,"spontaneous",0,0,0,1,0,0,0,0,0
902,"stimulated",0,0,0,0,0,0,0,0,0
903,"animated",0,1,0,0,0,1,0,0,0
903,"bored",0,0,0,0,0,0,0,0,1
903,"dramatic",0,1,0,0,0,0,0,0,0
903,"dreamy",0,0,0,0,0,1,0,0,0
903,"festive",0,0,0,0,0,0,0,1,0
903,"free",0,1,0,0,1,0,0,0,0
903,"funny",0,0,1,0,0,0,0,0,0
903,"gentle",1,0,0,0,1,1,1,1,0
903,"happy",0,0,1,0,1,0,0,0,0
903,"in_love",0,1,0,0,0,0,0,0,0
903,"inspired",0,1,0,0,0,1,0,0,0
903,"jumpy",0,0,0,0,0,0,0,1,0
903,"liberated",0,0,0,0,1,0,0,0,0
903,"motivational",1,0,0,0,0,0,0,0,0
903,"pleasant",0,0,0,0,0,0,0,0,1
903,"satisfied",0,0,0,0,1,0,0,0,0
903,"smooth",0,0,0,0,0,1,0,0,0
903,"soft",0,1,0,0,0,0,0,0,0
903,"sorry",0,0,0,0,0,0,1,0,0
904,"angry",0,1,0,0,0,0,0,1,0
904,"dancing",0,0,0,0,0,0,0,1,0
904,"dramatic",0,1,0,0,0,0,1,0,0
904,"dreamy",0,0,0,1,0,0,0,0,0
904,"elegant",0,0,0,0,0,0,0,0,1
904,"energetic",0,0,0,0,0,0,1,0,0
904,"enthusiastic",0,0,0,0,0,0,1,0,0
904,"festive",0,0,1,0,0,0,0,0,1
904,"free",0,0,0,1,0,0,0,0,0
904,"glorious",0,0,0,0,0,0,1,0,0
904,"good",0,0,0,0,0,0,1,0,0
904,"in_love",0,1,0,0,0,0,0,0,0
904,"inspired",0,0,0,1,0,0,0,0,0
904,"joyful",0,1,0,0,0,0,1,0,0
904,"liked",0,1,0,1,0,1,1,1,1
904,"loud",1,0,1,0,1,0,1,0,0
904,"passionate",0,1,0,0,0,0,0,0,0
904,"peaceful",1,1,0,0,0,1,0,0,0
904,"playful",1,0,0,0,0,0,0,0,0
904,"pulsating",0,0,0,0,0,0,1,0,0
904,"relaxed",0,1,0,0,0,0,0,0,0
904,"sad",0,1,0,0,0,0,0,0,0
904,"sensual",0,1,0,0,0,0,0,0,0
904,"severe",0,0,0,1,0,0,0,0,0
904,"strong",0,1,0,0,0,0,0,0,0
905,"angry",0,0,0,0,1,1,1,0,0
905,"cool",1,0,0,0,1,1,1,0,0
905,"delighted",0,1,0,0,0,1,0,0,0
905,"easy",0,0,0,0,0,1,1,0,0
905,"encouraged",1,1,0,0,0,1,1,0,0
905,"epic",0,0,0,0,0,1,0,0,0
905,"euphoric",1,0,0,0,0,1,1,0,0
905,"free",0,1,0,1,0,0,0,0,0
905,"fun",0,0,1,0,1,0,1,1,0
905,"glorious",1,0,1,0,1,1,1,1,0
905,"moody",0,1,0,0,0,1,0,0,0
905,"nocturnal",0,0,0,0,1,0,0,0,1
905,"playful",0,0,0,0,0,1,0,1,0
905,"pleasant",0,1,0,1,0,1,1,1,1
905,"positive",1,0,0,0,0,1,1,1,1
905,"reflective",0,1,0,1,0,0,0,1,0
905,"religious",0,1,0,1,1,1,1,1,1
905,"rhythmical",1,0,0,0,1,0,1,1,1
905,"sexy",0,0,0,0,1,0,0,0,1
905,"spiritual",0,1,0,1,1,1,1,0,1
905,"stylish",1,0,1,0,1,1,1,0,1
905,"uplifting",1,1,0,1,0,1,1,0,1
907,"bored",0,0,0,0,1,0,0,0,0
907,"playful",1,0,1,0,1,1,1,1,1
907,"powerful",1,0,1,0,1,1,1,1,1
907,"severe",0,0,1,0,1,1,0,0,0
907,"spontaneous",,,,,,,,,
907,"stylish",,,,,,,,,
909,"amazed",0,0,0,0,1,1,0,1,1
909,"easy",1,0,0,1,0,1,1,1,1
909,"gentle",1,1,0,1,0,1,1,0,1
909,"pulsating",0,0,0,0,0,0,0,1,0
909,"smooth",1,0,0,0,0,1,1,0,1
910,"loud",0,0,1,0,1,1,1,1,0
910,"playful",1,0,0,0,0,1,1,1,1
911,"gentle",0,1,0,0,0,0,1,0,0
911,"spiritual",0,1,0,1,0,0,0,0,0
913,"driving",0,0,0,0,0,1,0,0,0
913,"easy",1,0,0,0,0,1,1,0,0
913,"fantastic",0,0,0,0,0,1,1,0,1
913,"free",1,0,0,1,0,0,0,0,0
913,"friendly",1,0,1,0,0,0,1,0,0
913,"happy",1,0,0,1,0,1,1,0,0
913,"hot",0,0,0,0,0,0,0,1,0
913,"in_love",1,1,0,0,0,1,0,0,0
913,"inspired",1,0,0,1,0,1,1,0,0
913,"jumpy",1,0,1,0,1,0,0,0,0
913,"liked",1,0,0,1,1,0,1,0,1
913,"pleasant",1,0,0,1,0,1,1,0,0
913,"positive",1,0,1,0,0,1,1,0,0
913,"powerful",1,0,0,0,1,1,1,0,0
913,"retro",0,0,0,0,0,1,0,0,0
913,"satisfied",1,0,0,1,0,1,1,0,0
913,"serene",1,0,0,1,0,0,0,0,0
913,"slow",0,0,0,1,0,1,0,0,0
913,"successful",1,0,0,1,1,1,1,1,1
913,"tragic",0,1,0,0,0,0,0,0,0
913,"uplifting",1,0,0,0,0,0,1,1,0
915,"spontaneous",0,0,1,0,1,0,0,0,1
917,"inspired",0,1,0,0,0,0,0,0,0
917,"playful",,,,,,,,,
917,"sad",0,0,0,0,0,0,0,0,0
917,"tranquil",0,1,0,0,0,0,0,0,0
918,"dramatic",0,0,1,0,0,1,0,0,0
918,"emotional",0,1,0,0,0,0,0,0,0
918,"epic",0,0,0,0,1,1,0,0,0
918,"interested",0,1,1,1,0,0,0,1,0
918,"liked",0,0,1,0,0,0,0,0,0
918,"nocturnal",0,0,0,0,0,1,1,0,0
918,"relaxed",0,1,0,0,0,0,0,1,0
919,"celebratory",0,0,0,0,1,0,0,0,0
919,"euphoric",0,0,1,0,0,0,1,1,0
919,"inspired",0,0,0,1,0,0,0,0,0
919,"severe",0,1,0,0,0,0,0,0,0
919,"tragic",1,1,0,1,0,0,0,0,0
920,"bitchy",0,0,0,0,1,0,0,0,0
922,"angry",0,0,1,0,0,1,0,0,1
923,"celebratory",0,0,0,0,0,0,1,0,0
923,"cool",0,0,0,0,0,0,1,0,0
923,"dancing",0,0,0,0,0,0,1,0,1
923,"fantastic",0,0,0,0,0,0,1,0,0
923,"festive",0,0,0,0,0,0,0,0,1
923,"fun",0,1,0,0,0,0,0,0,0
923,"intense",0,0,0,0,0,0,1,0,0
923,"loud",0,0,0,0,0,0,1,0,1
923,"pulsating",0,0,0,0,0,0,1,0,0
923,"repetitive",1,0,0,0,0,0,0,0,0
923,"sad",0,1,0,0,0,0,0,0,0
923,"sentimental",0,0,0,0,0,0,1,0,0
924,"encouraged",0,0,0,1,0,0,1,1,0
924,"reflective",0,1,0,1,0,0,0,1,0
925,"funny",1,0,0,0,0,0,0,0,0
925,"glorious",0,0,0,0,1,0,0,0,0
925,"stylish",0,0,0,0,0,0,0,0,1
926,"driving",1,0,0,0,0,1,1,0,0
926,"fun",1,1,1,1,1,1,1,1,1
926,"nocturnal",,,,,,,,,
927,"nocturnal",0,0,0,0,1,0,0,0,0
928,"aggressive",1,0,0,0,0,0,1,1,0
928,"bitchy",0,0,1,0,1,0,0,1,1
928,"delighted",0,1,0,1,1,1,0,0,0
928,"driving",0,0,0,0,0,0,1,0,0
928,"energetic",1,0,0,0,0,0,0,1,0
928,"enthusiastic",0,1,1,0,0,0,1,1,0
928,"epic",1,0,0,0,1,0,1,1,1
928,"fantastic",0,0,0,0,0,1,0,0,0
928,"fast",1,0,0,0,0,0,1,1,0
928,"free",0,1,0,0,0,0,0,0,0
928,"friendly",0,0,0,0,0,0,0,0,1
928,"heroic",0,0,1,0,1,0,1,1,0
928,"hot",0,0,0,0,0,0,0,1,0
928,"inspired",0,1,0,1,0,0,0,0,0
928,"jumpy",0,0,0,0,0,0,0,1,0
928,"nocturnal",0,0,0,0,0,0,0,0,1
928,"peaceful",0,0,0,0,0,1,0,0,0
928,"pleasant",0,1,0,0,0,0,0,0,0
928,"pulsating",0,0,0,0,1,0,0,0,0
928,"romantic",0,0,0,0,0,0,0,0,1
928,"sad",0,0,0,1,0,0,0,0,0
928,"sensual",0,0,0,0,0,0,0,0,1
928,"sexy",0,0,0,0,0,0,0,0,1
928,"smooth",0,0,0,0,0,1,0,0,0
928,"strong",0,0,1,0,0,0,0,0,0
928,"tranquil",0,0,0,0,0,0,0,1,0
929,"adorable",1,0,1,0,0,0,1,0,0
929,"euphoric",1,0,1,0,0,0,1,1,0
929,"pleasant",0,0,1,0,1,1,1,1,0
929,"sad",0,1,0,0,0,0,1,0,0
934,"cool",1,0,1,0,0,1,0,0,1
934,"hot",0,0,1,0,1,0,1,1,0
934,"sensual",1,0,1,0,0,1,0,1,1
935,"deep",1,0,0,1,0,1,0,0,0
935,"euphoric",0,1,0,0,0,0,0,0,1
935,"religious",0,1,0,0,0,0,0,0,0
935,"repetitive",1,0,0,1,0,0,0,1,0
935,"retro",0,1,0,1,0,1,0,0,0
935,"soft",,,,,,,,,
936,"fun",0,0,0,0,0,0,0,1,0
939,"motivational",0,1,0,0,0,0,0,0,0
939,"slow",0,0,0,1,0,1,0,0,0
941,"emotional",0,0,0,0,1,1,0,0,1
941,"passionate",1,1,0,0,1,1,1,1,1
941,"reflective",,,,,,,,,
944,"aggressive",0,0,0,0,0,0,0,0,0
944,"dreamy",0,0,0,0,0,0,0,0,0
944,"emotional",0,0,0,0,0,0,0,0,0
944,"in_love",0,1,0,0,0,0,0,0,0
944,"liberated",0,0,0,0,0,0,0,0,0
944,"religious",1,0,1,0,0,0,0,1,0
946,"bored",0,0,0,0,0,1,0,0,0
946,"pleasant",0,0,0,0,1,0,0,0,0
948,"powerful",1,0,1,0,1,0,1,1,1
948,"rhythmical",,,,,,,,,
949,"dreamy",0,1,0,0,0,0,0,0,0
949,"intense",,,,,,,,,
949,"sad",0,1,0,0,0,0,0,0,0
950,"celebratory",1,0,0,0,1,0,0,0,1
950,"furious",0,0,0,0,0,0,0,0,0
950,"sexual",0,1,0,0,0,0,0,0,0
950,"sorry",0,0,0,0,0,1,0,0,0
951,"passionate",1,0,1,1,0,0,1,0,0
956,"driving",0,0,0,0,1,0,1,0,0
956,"passionate",0,0,1,0,1,0,0,1,0
957,"amazed",0,0,0,0,1,0,0,0,0
959,"elegant",0,1,0,1,0,1,1,1,0
962,"adorable",1,0,0,0,0,1,1,0,0
962,"aggressive",0,0,0,0,1,0,0,0,0
962,"angry",0,0,0,0,1,0,0,0,0
962,"bitchy",1,0,0,0,0,1,1,1,0
962,"bored",0,0,0,0,0,0,0,0,0
962,"celebratory",0,0,0,0,1,0,0,0,1
